13:09:11.265 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
13:09:11.265 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
13:09:11.265 > readBuffer: address = FFF00B count = 1
13:09:11.266 > DEBUG (get_OPstate) -> Dirección: 0xFFF00B Estado leído: 0x1
13:09:27.155 > DEBUG (obtain_Vbd) -> Ejecutandose
13:09:27.155 > DEBUG (obtain_Vbd) -> logaritmo calculado
13:09:27.155 > DEBUG (obtain_Vbd) -> Vbd obtenido: 3.920734
13:09:54.552 > DEBUG (obtain_Vbd) -> Ejecutandose
13:09:54.552 > DEBUG (obtain_Vbd) -> logaritmo calculado
13:09:54.552 > DEBUG (obtain_Vbd) -> Vbd obtenido: 3.228812
13:09:54.552 > DEBUG (polarization_settling) → Channel 2
13:09:59.100 > -------------------- DATOS OBTENIDOS --------------------
13:09:59.100 > ------------------ -------------------
13:09:59.101 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
13:09:59.364 > 101,3.9207416,2.1412828,0.00,44.2783012,-0.0017823672
13:09:59.367 > 102,3.9207020,2.1407986,0.00,44.2783432,-0.0017828514
13:09:59.368 > 103,3.9208150,2.1403866,0.00,44.2801056,-0.0017832634
13:09:59.368 > 104,3.9208567,2.1402836,0.00,44.2807083,-0.0017833664
13:09:59.375 > 105,3.9208100,2.1397145,0.00,44.2807541,-0.0017839356
13:09:59.378 > 106,3.9207866,2.1392393,0.00,44.2809792,-0.0017844107
13:09:59.380 > 107,3.9208024,2.1389380,0.00,44.2814789,-0.0017847121
13:09:59.383 > 108,3.9207633,2.1382172,0.00,44.2817764,-0.0017854328
13:09:59.386 > 109,3.9207370,2.1379809,0.00,44.2817154,-0.0017856691
13:09:59.386 > 110,3.9208169,2.1377027,0.00,44.2829475,-0.0017859474
13:09:59.391 > 111,3.9208519,2.1372416,0.00,44.2838440,-0.0017864085
13:09:59.393 > 112,3.9207177,2.1369956,0.00,44.2825241,-0.0017866545
13:09:59.396 > 113,3.9208236,2.1364529,0.00,44.2843399,-0.0017871971
13:09:59.398 > 114,3.9207439,2.1354795,0.00,44.2844238,-0.0017881705
13:09:59.401 > 115,3.9207041,2.1354837,0.00,44.2839508,-0.0017881662
13:09:59.402 > 116,3.9207277,2.1352260,0.00,44.2844963,-0.0017884240
13:09:59.406 > 117,3.9207785,2.1347041,0.00,44.2856445,-0.0017889459
13:09:59.409 > 118,3.9208848,2.1342437,0.00,44.2873802,-0.0017894063
13:09:59.411 > 119,3.9207497,2.1339450,0.00,44.2860985,-0.0017897050
13:09:59.414 > 120,3.9207780,2.1334388,0.00,44.2869682,-0.0017902112
