16:26:42.865 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
16:26:42.865 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
16:26:58.756 > DEBUG (obtain_Vbd) -> Ejecutandose
16:26:58.759 > DEBUG (obtain_Vbd) -> logaritmo calculado
16:26:58.760 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.435050
16:26:58.761 > DEBUG (polarization_settling) → Channel 1
16:27:17.542 > DEBUG (obtain_Vbd) -> Ejecutandose
16:27:17.557 > DEBUG (obtain_Vbd) -> logaritmo calculado
16:27:17.557 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.437242
16:27:17.558 > DEBUG (polarization_settling) → Channel 2
16:27:50.619 > -------------------- DATOS OBTENIDOS --------------------
16:27:50.619 > ------------------ -------------------
16:27:50.619 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
16:27:50.837 > 82,2.3018878,0.6310048,0.00,23.2900505,0.0000248194
16:27:50.837 > 83,2.3025506,0.6311629,0.00,23.2977009,0.0000249776
16:27:50.843 > 84,2.3031011,0.6311526,0.00,23.3042030,0.0000249673
16:27:50.846 > 85,2.3035986,0.6313977,0.00,23.3098145,0.0000252123
16:27:50.848 > 86,2.3043869,0.6314248,0.00,23.3190804,0.0000252395
16:27:50.848 > 87,2.3049316,0.6315889,0.00,23.3253326,0.0000254036
16:27:50.854 > 88,2.3055108,0.6316923,0.00,23.3320522,0.0000255070
16:27:50.857 > 89,2.3060126,0.6318186,0.00,23.3378391,0.0000256333
16:27:50.857 > 90,2.3068280,0.6319730,0.00,23.3472939,0.0000257877
16:27:50.857 > 91,2.3074033,0.6321245,0.00,23.3539181,0.0000259392
16:27:50.857 > 92,2.3080206,0.6321937,0.00,23.3611240,0.0000260084
16:27:50.857 > 93,2.3085904,0.6323107,0.00,23.3677216,0.0000261254
16:27:50.869 > 94,2.3091185,0.6324622,0.00,23.3737907,0.0000262769
16:27:50.875 > 95,2.3097785,0.6326297,0.00,23.3813972,0.0000264444
16:27:50.876 > 96,2.3103995,0.6328420,0.00,23.3884983,0.0000266567
16:27:50.877 > 97,2.3111222,0.6329487,0.00,23.3969097,0.0000267634
16:27:50.877 > 98,2.3116863,0.6331830,0.00,23.4033146,0.0000269977
16:27:50.877 > 99,2.3123267,0.6331610,0.00,23.4108906,0.0000269757
16:27:50.886 > 100,2.3128710,0.6334426,0.00,23.4170132,0.0000272573
16:27:50.888 > 101,2.3135076,0.6334075,0.00,23.4245567,0.0000272222
16:27:50.891 > 102,2.3140657,0.6335277,0.00,23.4310131,0.0000273424
16:27:50.902 > 103,2.3147962,0.6338000,0.00,23.4393406,0.0000276147
16:27:50.902 > 104,2.3153934,0.6338645,0.00,23.4463177,0.0000276792
16:27:50.902 > 105,2.3158598,0.6341269,0.00,23.4515400,0.0000279416
16:27:50.902 > 106,2.3166177,0.6342176,0.00,23.4603825,0.0000280323
16:27:50.903 > 107,2.3171630,0.6343907,0.00,23.4666328,0.0000282054
16:27:50.906 > 108,2.3178890,0.6345437,0.00,23.4750328,0.0000283583
16:27:50.908 > 109,2.3183155,0.6346868,0.00,23.4799118,0.0000285015
16:27:50.911 > 110,2.3189900,0.6349127,0.00,23.4876308,0.0000287274
16:27:50.914 > 111,2.3196197,0.6349978,0.00,23.4949665,0.0000288125
16:27:50.916 > 112,2.3202150,0.6352172,0.00,23.5017548,0.0000290319
16:27:50.920 > 113,2.3208473,0.6352906,0.00,23.5091343,0.0000291053
16:27:50.922 > 114,2.3215187,0.6354632,0.00,23.5168705,0.0000292779
16:27:50.925 > 115,2.3220274,0.6357158,0.00,23.5226040,0.0000295305
16:27:50.928 > 116,2.3226275,0.6358458,0.00,23.5295467,0.0000296605
16:27:50.931 > 117,2.3232009,0.6360460,0.00,23.5360985,0.0000298607
16:27:50.934 > 118,2.3239596,0.6362387,0.00,23.5448418,0.0000300534
16:27:50.938 > 119,2.3245454,0.6363865,0.00,23.5515938,0.0000302012
16:27:50.938 > 120,2.3250935,0.6365662,0.00,23.5578690,0.0000303808
16:27:50.940 > 121,2.3257842,0.6367930,0.00,23.5657768,0.0000306076
16:27:50.943 > 122,2.3264294,0.6369005,0.00,23.5732727,0.0000307152
16:27:50.945 > 123,2.3270206,0.6371302,0.00,23.5800037,0.0000309449
16:27:50.948 > 124,2.3275828,0.6372902,0.00,23.5864658,0.0000311049
16:27:50.952 > 125,2.3283091,0.6375142,0.00,23.5947933,0.0000313289
16:27:50.955 > 126,2.3288443,0.6377079,0.00,23.6009045,0.0000315226
16:27:50.955 > 127,2.3294606,0.6379829,0.00,23.6078815,0.0000317976
16:27:50.955 > 128,2.3301108,0.6381550,0.00,23.6153698,0.0000319697
16:27:50.955 > 129,2.3306174,0.6382528,0.00,23.6212406,0.0000320675
16:27:50.955 > 130,2.3311548,0.6385508,0.00,23.6272659,0.0000323654
16:27:50.973 > 131,2.3319480,0.6387846,0.00,23.6363735,0.0000325993
16:27:50.973 > 132,2.3325179,0.6388851,0.00,23.6429882,0.0000326998
16:27:50.973 > 133,2.3332298,0.6392191,0.00,23.6510334,0.0000330338
16:27:50.977 > 134,2.3337998,0.6394137,0.00,23.6575527,0.0000332284
16:27:50.977 > 135,2.3342719,0.6395793,0.00,23.6629448,0.0000333940
16:27:50.977 > 136,2.3348989,0.6399207,0.00,23.6699810,0.0000337354
16:27:50.977 > 137,2.3355834,0.6401116,0.00,23.6778526,0.0000339262
16:27:50.985 > 138,2.3362517,0.6402987,0.00,23.6855373,0.0000341133
16:27:50.988 > 139,2.3367872,0.6404395,0.00,23.6917038,0.0000342541
16:27:50.992 > 140,2.3375337,0.6407879,0.00,23.7001400,0.0000346026
16:27:50.996 > 141,2.3380730,0.6409661,0.00,23.7063141,0.0000347808
16:27:50.996 > 142,2.3387771,0.6411790,0.00,23.7143936,0.0000349936
16:27:50.996 > 143,2.3391569,0.6415138,0.00,23.7185211,0.0000353285
16:27:51.004 > 144,2.3399212,0.6418815,0.00,23.7271481,0.0000356962
16:27:51.004 > 145,2.3405035,0.6418946,0.00,23.7340012,0.0000357093
16:27:51.007 > 146,2.3410895,0.6422351,0.00,23.7405548,0.0000360498
16:27:51.009 > 147,2.3416345,0.6426233,0.00,23.7465744,0.0000364380
16:27:51.012 > 148,2.3423257,0.6426907,0.00,23.7546539,0.0000365053
16:27:51.018 > 149,2.3429115,0.6430789,0.00,23.7611542,0.0000368935
16:27:51.018 > 150,2.3435249,0.6433179,0.00,23.7681370,0.0000371326
16:27:51.021 > 151,2.3442061,0.6435298,0.00,23.7759476,0.0000373445
16:27:51.023 > 152,2.3447425,0.6439250,0.00,23.7818584,0.0000377397
16:27:51.025 > 153,2.3454549,0.6442178,0.00,23.7899532,0.0000380325
16:27:51.029 > 154,2.3460691,0.6444199,0.00,23.7969837,0.0000382346
16:27:51.031 > 155,2.3466182,0.6449190,0.00,23.8029346,0.0000387337
16:27:51.039 > 156,2.3472605,0.6450719,0.00,23.8103485,0.0000388866
16:27:51.039 > 157,2.3477566,0.6454732,0.00,23.8157768,0.0000392879
16:27:51.039 > 158,2.3484550,0.6457235,0.00,23.8237495,0.0000395381
16:27:51.041 > 159,2.3490608,0.6461089,0.00,23.8304901,0.0000399236
16:27:51.043 > 160,2.3497295,0.6463956,0.00,23.8380756,0.0000402103
16:27:51.046 > 161,2.3502994,0.6467637,0.00,23.8444099,0.0000405784
16:27:51.049 > 162,2.3508990,0.6470799,0.00,23.8511467,0.0000408946
16:27:51.051 > 163,2.3514035,0.6473895,0.00,23.8567715,0.0000412042
16:27:51.054 > 164,2.3520837,0.6477488,0.00,23.8644161,0.0000415634
16:27:51.054 > 165,2.3527970,0.6481987,0.00,23.8723564,0.0000420134
16:27:51.054 > 166,2.3533373,0.6484041,0.00,23.8785114,0.0000422187
16:27:51.054 > 167,2.3540785,0.6488091,0.00,23.8868256,0.0000426238
16:27:51.054 > 168,2.3545516,0.6491665,0.00,23.8920307,0.0000429811
16:27:51.054 > 169,2.3552058,0.6494747,0.00,23.8994217,0.0000432894
16:27:51.070 > 170,2.3558354,0.6500074,0.00,23.9062881,0.0000438221
16:27:51.073 > 171,2.3564224,0.6503742,0.00,23.9128246,0.0000441889
16:27:51.073 > 172,2.3570254,0.6507100,0.00,23.9195824,0.0000445247
16:27:51.078 > 173,2.3576965,0.6511366,0.00,23.9270496,0.0000449513
16:27:51.081 > 174,2.3583143,0.6515575,0.00,23.9338932,0.0000453722
16:27:51.083 > 175,2.3588986,0.6521314,0.00,23.9401817,0.0000459461
16:27:51.088 > 176,2.3595057,0.6523920,0.00,23.9470654,0.0000462067
16:27:51.090 > 177,2.3601372,0.6528672,0.00,23.9540157,0.0000466819
16:27:51.091 > 178,2.3607419,0.6533045,0.00,23.9606857,0.0000471192
16:27:51.091 > 179,2.3612666,0.6536759,0.00,23.9664841,0.0000474906
16:27:51.091 > 180,2.3619697,0.6542606,0.00,23.9741611,0.0000480753
16:27:51.099 > 181,2.3625169,0.6545267,0.00,23.9803352,0.0000483414
16:27:51.102 > 182,2.3631728,0.6550094,0.00,23.9875622,0.0000488241
16:27:51.104 > 183,2.3637414,0.6556605,0.00,23.9935856,0.0000494752
16:27:51.107 > 184,2.3643413,0.6561666,0.00,24.0001278,0.0000499813
16:27:51.109 > 185,2.3649814,0.6568195,0.00,24.0069923,0.0000506342
16:27:51.112 > 186,2.3656433,0.6571255,0.00,24.0144749,0.0000509402
16:27:51.117 > 187,2.3662019,0.6577232,0.00,24.0204353,0.0000515379
16:27:51.119 > 188,2.3669684,0.6581559,0.00,24.0290203,0.0000519705
16:27:51.121 > 189,2.3674197,0.6588196,0.00,24.0336456,0.0000526343
16:27:51.123 > 190,2.3679731,0.6593425,0.00,24.0396233,0.0000531572
16:27:51.126 > 191,2.3687141,0.6599885,0.00,24.0476818,0.0000538031
16:27:51.127 > 192,2.3692195,0.6606498,0.00,24.0529480,0.0000544645
16:27:51.127 > 193,2.3699090,0.6611120,0.00,24.0605946,0.0000549266
16:27:51.134 > 194,2.3704429,0.6617177,0.00,24.0662537,0.0000555323
16:27:51.136 > 195,2.3710396,0.6623239,0.00,24.0726547,0.0000561386
16:27:51.139 > 196,2.3716831,0.6628005,0.00,24.0797424,0.0000566152
16:27:51.142 > 197,2.3723283,0.6635811,0.00,24.0865307,0.0000573958
16:27:51.145 > 198,2.3729305,0.6644324,0.00,24.0927391,0.0000582471
16:27:51.145 > 199,2.3734794,0.6650175,0.00,24.0985985,0.0000588322
16:27:51.145 > 200,2.3742099,0.6658151,0.00,24.1063747,0.0000596297
16:27:51.153 > 201,2.3746967,0.6663553,0.00,24.1115475,0.0000601699
16:27:51.156 > 202,2.3754919,0.6671350,0.00,24.1201057,0.0000609497
16:27:51.158 > 203,2.3760915,0.6678661,0.00,24.1264114,0.0000616807
16:27:51.162 > 204,2.3766551,0.6686079,0.00,24.1322784,0.0000624226
16:27:51.164 > 205,2.3771310,0.6694260,0.00,24.1370316,0.0000632406
16:27:51.164 > 206,2.3777759,0.6701916,0.00,24.1438313,0.0000640063
16:27:51.170 > 207,2.3784275,0.6710976,0.00,24.1505661,0.0000649123
16:27:51.171 > 208,2.3791075,0.6719447,0.00,24.1576939,0.0000657594
16:27:51.174 > 209,2.3796253,0.6727525,0.00,24.1629543,0.0000665672
16:27:51.177 > 210,2.3803060,0.6737221,0.00,24.1699619,0.0000675368
16:27:51.179 > 211,2.3809476,0.6745846,0.00,24.1766224,0.0000683993
16:27:51.182 > 212,2.3814673,0.6755496,0.00,24.1817398,0.0000693643
16:27:51.187 > 213,2.3820670,0.6765093,0.00,24.1878014,0.0000703240
16:27:51.188 > 214,2.3826833,0.6774982,0.00,24.1940308,0.0000713128
16:27:51.190 > 215,2.3833075,0.6785019,0.00,24.2003403,0.0000723166
16:27:51.193 > 216,2.3839505,0.6796226,0.00,24.2067451,0.0000734373
16:27:51.195 > 217,2.3845282,0.6806118,0.00,24.2125187,0.0000744265
16:27:51.198 > 218,2.3851216,0.6817779,0.00,24.2182922,0.0000755926
16:27:51.203 > 219,2.3857887,0.6824800,0.00,24.2254238,0.0000762947
