22:19:08.587 > DEBUG (obtain_Vbd) -> Ejecutandose
22:19:08.594 > DEBUG (obtain_Vbd) -> logaritmo calculado
22:19:08.594 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.470613
22:19:08.594 > DEBUG (polarization_settling) → Channel 1
22:19:27.361 > DEBUG (obtain_Vbd) -> Ejecutandose
22:19:27.365 > DEBUG (obtain_Vbd) -> logaritmo calculado
22:19:27.366 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.470575
22:19:27.366 > DEBUG (polarization_settling) → Channel 2
22:20:01.006 > -------------------- DATOS OBTENIDOS --------------------
22:20:01.014 > ------------------ -------------------
22:20:01.014 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
22:20:01.810 > 264,2.4992669,1.2335016,0.00,24.9857750,0.0006266413
22:20:01.810 > 265,2.4997706,1.2398852,0.00,24.9850140,0.0006330250
22:20:01.810 > 266,2.5003419,1.2458704,0.00,24.9854660,0.0006390100
22:20:01.810 > 267,2.5009193,1.2523671,0.00,24.9854546,0.0006455068
22:20:01.810 > 268,2.5016370,1.2588570,0.00,24.9871025,0.0006519968
22:20:01.810 > 269,2.5023568,1.2651649,0.00,24.9889679,0.0006583045
22:20:01.810 > 270,2.5028450,1.2712646,0.00,24.9883213,0.0006644042
22:20:01.810 > 271,2.5033975,1.2774775,0.00,24.9883137,0.0006706172
22:20:01.832 > 272,2.5041473,1.2841390,0.00,24.9901600,0.0006772787
22:20:01.832 > 273,2.5047278,1.2903272,0.00,24.9905090,0.0006834669
22:20:01.832 > 274,2.5052016,1.2961973,0.00,24.9899311,0.0006893370
22:20:01.832 > 275,2.5058966,1.3027030,0.00,24.9912968,0.0006958427
22:20:01.832 > 276,2.5065169,1.3093172,0.00,24.9916687,0.0007024570
22:20:01.832 > 277,2.5070734,1.3156177,0.00,24.9916134,0.0007087574
22:20:01.832 > 278,2.5077770,1.3224480,0.00,24.9927387,0.0007155878
22:20:01.832 > 279,2.5084574,1.3280903,0.00,24.9948387,0.0007212301
22:20:01.836 > 280,2.5089631,1.3345343,0.00,24.9940376,0.0007276740
22:20:01.836 > 281,2.5095487,1.3416846,0.00,24.9934330,0.0007348243
22:20:01.861 > 282,2.5101078,1.3479217,0.00,24.9934788,0.0007410615
22:20:01.861 > 283,2.5107920,1.3539013,0.00,24.9952679,0.0007470410
22:20:01.861 > 284,2.5113678,1.3603364,0.00,24.9953022,0.0007534762
22:20:01.861 > 285,2.5120666,1.3668337,0.00,24.9967213,0.0007599734
22:20:01.861 > 286,2.5126936,1.3735392,0.00,24.9970741,0.0007666789
22:20:01.866 > 287,2.5132849,1.3798728,0.00,24.9973984,0.0007730125
22:20:01.866 > 288,2.5138640,1.3863935,0.00,24.9973793,0.0007795333
22:20:01.866 > 289,2.5143683,1.3930634,0.00,24.9963226,0.0007862031
22:20:01.866 > 290,2.5150335,1.3989377,0.00,24.9980011,0.0007920774
22:20:01.866 > 291,2.5156498,1.4057961,0.00,24.9980659,0.0007989358
22:20:01.868 > 292,2.5164099,1.4114767,0.00,25.0010643,0.0008046164
22:20:01.882 > 293,2.5168126,1.4180648,0.00,24.9988956,0.0008112045
22:20:01.882 > 294,2.5175171,1.4251024,0.00,24.9998150,0.0008182421
22:20:01.882 > 295,2.5181653,1.4307357,0.00,25.0015450,0.0008238754
22:20:01.929 > 296,2.5187159,1.4376260,0.00,25.0008011,0.0008307657
22:20:01.929 > 297,2.5193491,1.4442716,0.00,25.0012913,0.0008374113
22:20:01.929 > 298,2.5199006,1.4502684,0.00,25.0014992,0.0008434081
22:20:01.929 > 299,2.5205107,1.4568130,0.00,25.0018215,0.0008499527
22:20:01.929 > 300,2.5211508,1.4633640,0.00,25.0024929,0.0008565037
22:20:01.929 > 301,2.5217104,1.4694250,0.00,25.0027256,0.0008625647
22:20:01.929 > 302,2.5223432,1.4761033,0.00,25.0031776,0.0008692430
22:20:01.929 > 303,2.5229092,1.4826857,0.00,25.0029392,0.0008758254
22:20:01.929 > 304,2.5235424,1.4889309,0.00,25.0038490,0.0008820707
22:20:01.929 > 305,2.5241215,1.4959385,0.00,25.0033207,0.0008890782
22:20:01.929 > 306,2.5247498,1.5019243,0.00,25.0044441,0.0008950640
22:20:01.929 > 307,2.5253553,1.5083191,0.00,25.0048714,0.0009014588
22:20:01.929 > 308,2.5259724,1.5146359,0.00,25.0055141,0.0009077757
22:20:01.929 > 309,2.5265653,1.5211885,0.00,25.0056267,0.0009143282
22:20:01.929 > 310,2.5271623,1.5272452,0.00,25.0063095,0.0009203849
22:20:01.929 > 311,2.5277188,1.5334983,0.00,25.0063057,0.0009266380
22:20:01.929 > 312,2.5283189,1.5400227,0.00,25.0065308,0.0009331625
