19:07:38.041 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
19:07:38.041 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
19:07:53.929 > DEBUG (obtain_Vbd) -> Ejecutandose
19:07:53.933 > DEBUG (obtain_Vbd) -> logaritmo calculado
19:07:53.933 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.438444
19:07:53.933 > DEBUG (polarization_settling) → Channel 1
19:08:12.424 > DEBUG (obtain_Vbd) -> Ejecutandose
19:08:12.427 > DEBUG (obtain_Vbd) -> logaritmo calculado
19:08:12.428 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.437529
19:08:12.430 > DEBUG (polarization_settling) → Channel 2
19:08:44.609 > -------------------- DATOS OBTENIDOS --------------------
19:08:44.609 > ------------------ -------------------
19:08:44.610 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
19:08:44.849 > 94,2.3622770,0.6534668,0.00,23.9785671,0.0000473306
19:08:44.852 > 95,2.3627868,0.6538565,0.00,23.9841709,0.0000477203
19:08:44.854 > 96,2.3634963,0.6542727,0.00,23.9921017,0.0000481365
19:08:44.857 > 97,2.3640647,0.6547264,0.00,23.9983273,0.0000485902
19:08:44.860 > 98,2.3646836,0.6552461,0.00,24.0050812,0.0000491099
19:08:44.862 > 99,2.3653238,0.6556965,0.00,24.0121555,0.0000495603
19:08:44.865 > 100,2.3659708,0.6561226,0.00,24.0193386,0.0000499864
19:08:44.868 > 101,2.3666518,0.6565558,0.00,24.0269146,0.0000504196
19:08:44.870 > 102,2.3671348,0.6572293,0.00,24.0319042,0.0000510931
19:08:44.873 > 103,2.3677902,0.6576423,0.00,24.0391998,0.0000515061
19:08:44.875 > 104,2.3684185,0.6581722,0.00,24.0460510,0.0000520360
19:08:44.878 > 105,2.3690789,0.6586465,0.00,24.0533409,0.0000525103
19:08:44.880 > 106,2.3695116,0.6591769,0.00,24.0578880,0.0000530407
19:08:44.883 > 107,2.3701775,0.6598037,0.00,24.0650826,0.0000536675
19:08:44.886 > 108,2.3707600,0.6603809,0.00,24.0713444,0.0000542447
19:08:44.888 > 109,2.3713839,0.6608220,0.00,24.0782394,0.0000546858
19:08:44.891 > 110,2.3719647,0.6614899,0.00,24.0843887,0.0000553537
19:08:44.893 > 111,2.3726299,0.6620217,0.00,24.0916729,0.0000558855
19:08:44.896 > 112,2.3731687,0.6626873,0.00,24.0973282,0.0000565511
19:08:44.898 > 113,2.3738859,0.6633099,0.00,24.1051331,0.0000571737
19:08:44.901 > 114,2.3744481,0.6639614,0.00,24.1110783,0.0000578252
19:08:44.903 > 115,2.3751955,0.6646200,0.00,24.1192017,0.0000584838
19:08:44.906 > 116,2.3756604,0.6652650,0.00,24.1240063,0.0000591288
19:08:44.908 > 117,2.3761945,0.6658151,0.00,24.1297283,0.0000596789
19:08:44.911 > 118,2.3769867,0.6666476,0.00,24.1381950,0.0000605114
19:08:44.914 > 119,2.3775556,0.6672973,0.00,24.1442223,0.0000611611
19:08:44.916 > 120,2.3781996,0.6681070,0.00,24.1509666,0.0000619708
19:08:44.918 > 121,2.3788750,0.6687660,0.00,24.1582394,0.0000626298
