21:13:46.213 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
21:13:46.214 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
21:14:02.089 > DEBUG (obtain_Vbd) -> Ejecutandose
21:14:02.092 > DEBUG (obtain_Vbd) -> logaritmo calculado
21:14:02.093 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.455005
21:14:02.093 > DEBUG (polarization_settling) → Channel 1
21:14:20.557 > DEBUG (obtain_Vbd) -> Ejecutandose
21:14:20.557 > DEBUG (obtain_Vbd) -> logaritmo calculado
21:14:20.557 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.458749
21:14:20.573 > DEBUG (polarization_settling) → Channel 2
21:14:53.143 > -------------------- DATOS OBTENIDOS --------------------
21:14:53.143 > ------------------ -------------------
21:14:53.143 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
21:14:53.608 > 180,2.4336197,0.7728003,0.00,24.6950779,0.0001662029
21:14:53.611 > 181,2.4343092,0.7762274,0.00,24.6996098,0.0001696300
21:14:53.613 > 182,2.4349010,0.7796311,0.00,24.7030163,0.0001730337
21:14:53.616 > 183,2.4354908,0.7831630,0.00,24.7062607,0.0001765656
21:14:53.618 > 184,2.4360352,0.7868028,0.00,24.7088585,0.0001802055
21:14:53.618 > 185,2.4367194,0.7902389,0.00,24.7133198,0.0001836415
21:14:53.618 > 186,2.4373167,0.7939578,0.00,24.7164593,0.0001873604
21:14:53.618 > 187,2.4379575,0.7980159,0.00,24.7197552,0.0001914185
21:14:53.628 > 188,2.4385531,0.8020258,0.00,24.7225685,0.0001954284
21:14:53.631 > 189,2.4392667,0.8058715,0.00,24.7269459,0.0001992741
21:14:53.633 > 190,2.4397655,0.8103024,0.00,24.7281742,0.0002037050
21:14:53.636 > 191,2.4403481,0.8141410,0.00,24.7310162,0.0002075437
21:14:53.639 > 192,2.4409754,0.8182524,0.00,24.7340946,0.0002116551
21:14:53.641 > 193,2.4416392,0.8223680,0.00,24.7376022,0.0002157707
21:14:53.644 > 194,2.4422505,0.8265665,0.00,24.7404022,0.0002199691
21:14:53.646 > 195,2.4428117,0.8309683,0.00,24.7423992,0.0002243710
21:14:53.648 > 196,2.4433379,0.8352205,0.00,24.7441387,0.0002286231
21:14:53.651 > 197,2.4440708,0.8396289,0.00,24.7481556,0.0002330315
21:14:53.651 > 198,2.4446805,0.8443021,0.00,24.7504368,0.0002377047
21:14:53.651 > 199,2.4452884,0.8491300,0.00,24.7525368,0.0002425327
21:14:53.658 > 200,2.4458797,0.8537624,0.00,24.7546444,0.0002471651
21:14:53.661 > 201,2.4465208,0.8582644,0.00,24.7574787,0.0002516671
21:14:53.663 > 202,2.4470208,0.8635466,0.00,24.7578278,0.0002569492
21:14:53.666 > 203,2.4476902,0.8680663,0.00,24.7609787,0.0002614690
21:14:53.668 > 204,2.4482815,0.8726019,0.00,24.7631874,0.0002660046
21:14:53.668 > 205,2.4489503,0.8778592,0.00,24.7655544,0.0002712619
21:14:53.668 > 206,2.4495893,0.8829103,0.00,24.7677860,0.0002763130
21:14:53.677 > 207,2.4501412,0.8882313,0.00,24.7687073,0.0002816339
21:14:53.679 > 208,2.4508367,0.8933156,0.00,24.7715702,0.0002867182
21:14:53.680 > 209,2.4513905,0.8985252,0.00,24.7726326,0.0002919279
21:14:53.684 > 210,2.4520121,0.9030777,0.00,24.7751827,0.0002964803
21:14:53.685 > 211,2.4525440,0.9083215,0.00,24.7759476,0.0003017241
21:14:53.685 > 212,2.4532306,0.9137028,0.00,24.7783966,0.0003071054
21:14:53.691 > 213,2.4538546,0.9190312,0.00,24.7801571,0.0003124338
21:14:53.694 > 214,2.4543891,0.9246239,0.00,24.7805901,0.0003180265
21:14:53.696 > 215,2.4550145,0.9296217,0.00,24.7827168,0.0003230243
21:14:53.699 > 216,2.4555342,0.9351475,0.00,24.7830429,0.0003285502
21:14:53.701 > 217,2.4562287,0.9407721,0.00,24.7853279,0.0003341747
21:14:53.701 > 218,2.4568176,0.9464012,0.00,24.7863617,0.0003398039
21:14:53.701 > 219,2.4574246,0.9516937,0.00,24.7879639,0.0003450963
21:14:53.710 > 220,2.4580855,0.9573046,0.00,24.7898674,0.0003507072
21:14:53.712 > 221,2.4587100,0.9630563,0.00,24.7911892,0.0003564590
21:14:53.714 > 222,2.4592614,0.9681486,0.00,24.7923470,0.0003615512
21:14:53.716 > 223,2.4598999,0.9740926,0.00,24.7936344,0.0003674952
21:14:53.718 > 224,2.4605870,0.9798757,0.00,24.7956657,0.0003732783
21:14:53.718 > 225,2.4611535,0.9852775,0.00,24.7966747,0.0003786802
21:14:53.718 > 226,2.4617667,0.9912791,0.00,24.7976055,0.0003846817
21:14:53.718 > 227,2.4622798,0.9969976,0.00,24.7976513,0.0003904002
21:14:53.730 > 228,2.4629757,1.0022020,0.00,24.8003941,0.0003956047
21:14:53.732 > 229,2.4635115,1.0080745,0.00,24.8005447,0.0004014772
21:14:53.735 > 230,2.4641414,1.0140315,0.00,24.8017178,0.0004074342
21:14:53.738 > 231,2.4647555,1.0199882,0.00,24.8027058,0.0004133908
21:14:53.740 > 232,2.4653440,1.0253377,0.00,24.8040276,0.0004187403
21:14:53.742 > 233,2.4659150,1.0311592,0.00,24.8046494,0.0004245618
21:14:53.745 > 234,2.4665456,1.0370072,0.00,24.8059444,0.0004304099
21:14:53.747 > 235,2.4671621,1.0431392,0.00,24.8067780,0.0004365419
21:14:53.750 > 236,2.4676406,1.0488474,0.00,24.8064270,0.0004422501
21:14:53.752 > 237,2.4682972,1.0544800,0.00,24.8082561,0.0004478826
21:14:53.752 > 238,2.4688094,1.0604496,0.00,24.8080273,0.0004538522
21:14:53.752 > 239,2.4694633,1.0662926,0.00,24.8096046,0.0004596953
21:14:53.752 > 240,2.4700668,1.0715678,0.00,24.8111820,0.0004649704
21:14:53.763 > 241,2.4707191,1.0777662,0.00,24.8123646,0.0004711688
21:14:53.766 > 242,2.4711683,1.0834066,0.00,24.8117390,0.0004768092
21:14:53.768 > 243,2.4718575,1.0893234,0.00,24.8136559,0.0004827260
21:14:53.768 > 244,2.4724808,1.0952604,0.00,24.8147717,0.0004886630
21:14:53.768 > 245,2.4730158,1.1011305,0.00,24.8149166,0.0004945331
21:14:53.775 > 246,2.4735463,1.1068795,0.00,24.8151360,0.0005002821
21:14:53.778 > 247,2.4742179,1.1124151,0.00,24.8172436,0.0005058177
21:14:53.778 > 248,2.4746702,1.1185560,0.00,24.8161316,0.0005119587
21:14:53.778 > 249,2.4753544,1.1243054,0.00,24.8181610,0.0005177080
21:14:53.778 > 250,2.4759467,1.1307479,0.00,24.8183823,0.0005241506
21:14:53.778 > 251,2.4765074,1.1365156,0.00,24.8189392,0.0005299182
21:14:53.778 > 252,2.4771936,1.1432837,0.00,24.8199253,0.0005366863
21:14:53.793 > 253,2.4777563,1.1497254,0.00,24.8197956,0.0005431281
21:14:53.795 > 254,2.4784760,1.1560642,0.00,24.8216286,0.0005494668
21:14:53.798 > 255,2.4792006,1.1626625,0.00,24.8232460,0.0005560651
21:14:53.801 > 256,2.4796247,1.1685817,0.00,24.8220310,0.0005619844
21:14:53.804 > 257,2.4804261,1.1751726,0.00,24.8245602,0.0005685752
21:14:53.806 > 258,2.4809892,1.1820496,0.00,24.8239803,0.0005754523
21:14:53.808 > 259,2.4815955,1.1882266,0.00,24.8246460,0.0005816292
21:14:53.811 > 260,2.4823060,1.1944414,0.00,24.8264980,0.0005878441
21:14:53.813 > 261,2.4829247,1.2006955,0.00,24.8272285,0.0005940982
21:14:53.816 > 262,2.4835136,1.2071105,0.00,24.8274364,0.0006005132
21:14:53.818 > 263,2.4841166,1.2137626,0.00,24.8275623,0.0006071653
21:14:53.818 > 264,2.4847596,1.2201145,0.00,24.8284740,0.0006135171
21:14:53.823 > 265,2.4854443,1.2262076,0.00,24.8301525,0.0006196102
21:14:53.826 > 266,2.4860954,1.2331344,0.00,24.8305588,0.0006265370
21:14:53.827 > 267,2.4866667,1.2391242,0.00,24.8310051,0.0006325268
21:14:53.827 > 268,2.4871871,1.2456261,0.00,24.8303165,0.0006390287
21:14:53.827 > 269,2.4878066,1.2516183,0.00,24.8313274,0.0006450209
21:14:53.827 > 270,2.4884276,1.2587985,0.00,24.8311138,0.0006522011
21:14:53.827 > 271,2.4890881,1.2645423,0.00,24.8328724,0.0006579450
21:14:53.840 > 272,2.4897060,1.2705340,0.00,24.8338661,0.0006639367
21:14:53.840 > 273,2.4902596,1.2774920,0.00,24.8330898,0.0006708947
21:14:53.846 > 274,2.4909801,1.2839519,0.00,24.8348045,0.0006773545
21:14:53.849 > 275,2.4915998,1.2907645,0.00,24.8349571,0.0006841671
21:14:53.851 > 276,2.4921110,1.2967979,0.00,24.8346519,0.0006902005
21:14:53.851 > 277,2.4927251,1.3023643,0.00,24.8360500,0.0006957670
