09:39:53.408 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
09:39:53.408 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
09:40:09.274 > DEBUG (obtain_Vbd) -> Ejecutandose
09:40:09.279 > DEBUG (obtain_Vbd) -> logaritmo calculado
09:40:09.279 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.471339
09:40:09.280 > DEBUG (polarization_settling) → Channel 1
09:40:28.044 > DEBUG (obtain_Vbd) -> Ejecutandose
09:40:28.047 > DEBUG (obtain_Vbd) -> logaritmo calculado
09:40:28.048 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.480472
09:40:28.050 > DEBUG (polarization_settling) → Channel 2
09:41:01.881 > -------------------- DATOS OBTENIDOS --------------------
09:41:01.881 > ------------------ -------------------
09:41:01.882 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
09:41:02.114 > 89,2.3992581,0.6526651,0.00,24.4165192,0.0000455738
09:41:02.117 > 90,2.3997941,0.6530169,0.00,24.4224720,0.0000459256
09:41:02.119 > 91,2.4005358,0.6535159,0.00,24.4306946,0.0000464246
09:41:02.122 > 92,2.4010148,0.6539013,0.00,24.4359379,0.0000468100
09:41:02.124 > 93,2.4017379,0.6544454,0.00,24.4438934,0.0000473540
09:41:02.127 > 94,2.4023077,0.6547166,0.00,24.4503288,0.0000476253
09:41:02.130 > 95,2.4030499,0.6552022,0.00,24.4585724,0.0000481108
09:41:02.132 > 96,2.4036000,0.6557770,0.00,24.4644547,0.0000486857
09:41:02.135 > 97,2.4041469,0.6560590,0.00,24.4706097,0.0000489677
09:41:02.137 > 98,2.4047120,0.6566750,0.00,24.4766254,0.0000495837
09:41:02.141 > 99,2.4054093,0.6572040,0.00,24.4842949,0.0000501127
09:41:02.143 > 100,2.4060838,0.6576914,0.00,24.4917374,0.0000506001
09:41:02.146 > 101,2.4065664,0.6580941,0.00,24.4970055,0.0000510028
09:41:02.148 > 102,2.4072740,0.6587288,0.00,24.5046825,0.0000516375
09:41:02.151 > 103,2.4078865,0.6592036,0.00,24.5114079,0.0000521123
09:41:02.154 > 104,2.4083316,0.6597251,0.00,24.5161095,0.0000526338
09:41:02.156 > 105,2.4090071,0.6603285,0.00,24.5234413,0.0000532372
09:41:02.159 > 106,2.4095862,0.6609927,0.00,24.5295715,0.0000539014
09:41:02.161 > 107,2.4102685,0.6614052,0.00,24.5371857,0.0000543139
09:41:02.163 > 108,2.4108915,0.6620928,0.00,24.5438118,0.0000550015
09:41:02.166 > 109,2.4114749,0.6627252,0.00,24.5500259,0.0000556338
09:41:02.168 > 110,2.4120998,0.6633356,0.00,24.5567551,0.0000562443
09:41:02.171 > 111,2.4126577,0.6639090,0.00,24.5627327,0.0000568177
09:41:02.174 > 112,2.4132504,0.6644806,0.00,24.5691223,0.0000573893
09:41:02.176 > 113,2.4139936,0.6652439,0.00,24.5770855,0.0000581526
09:41:02.179 > 114,2.4145825,0.6659091,0.00,24.5833321,0.0000588177
09:41:02.182 > 115,2.4151607,0.6666565,0.00,24.5893631,0.0000595652
09:41:02.184 > 116,2.4157896,0.6671888,0.00,24.5962219,0.0000600975
09:41:02.188 > 117,2.4164011,0.6680433,0.00,24.6025372,0.0000609520
09:41:02.190 > 118,2.4169800,0.6687604,0.00,24.6086102,0.0000616691
09:41:02.192 > 119,2.4176686,0.6694564,0.00,24.6159992,0.0000623651
09:41:02.195 > 120,2.4181807,0.6702782,0.00,24.6211758,0.0000631869
09:41:02.197 > 121,2.4188921,0.6710953,0.00,24.6287079,0.0000640040
09:41:02.199 > 122,2.4194572,0.6719101,0.00,24.6345158,0.0000648188
09:41:02.202 > 123,2.4201083,0.6726599,0.00,24.6414070,0.0000655686
09:41:02.205 > 124,2.4206831,0.6733119,0.00,24.6475010,0.0000662206
09:41:02.207 > 125,2.4212229,0.6741664,0.00,24.6529694,0.0000670751
09:41:02.211 > 126,2.4219134,0.6752437,0.00,24.6599808,0.0000681524
09:41:02.213 > 127,2.4225392,0.6761155,0.00,24.6664448,0.0000690242
09:41:02.216 > 128,2.4231982,0.6769916,0.00,24.6732979,0.0000699003
09:41:02.218 > 129,2.4236426,0.6779177,0.00,24.6775646,0.0000708264
09:41:02.221 > 130,2.4243937,0.6789818,0.00,24.6853046,0.0000718905
09:41:02.223 > 131,2.4250510,0.6800169,0.00,24.6919689,0.0000729256
09:41:02.226 > 132,2.4256337,0.6809037,0.00,24.6979103,0.0000738124
09:41:02.229 > 133,2.4262161,0.6821615,0.00,24.7034588,0.0000750701
09:41:02.231 > 134,2.4268432,0.6831957,0.00,24.7097664,0.0000761043
09:41:02.233 > 135,2.4274929,0.6843112,0.00,24.7162571,0.0000772198
09:41:02.236 > 136,2.4281523,0.6852785,0.00,24.7230186,0.0000781872
09:41:02.239 > 137,2.4286430,0.6866784,0.00,24.7273350,0.0000795871
09:41:02.241 > 138,2.4290996,0.6874847,0.00,24.7318707,0.0000803934
09:41:02.244 > 139,2.4299242,0.6891583,0.00,24.7398396,0.0000820670
09:41:02.246 > 140,2.4305182,0.6901438,0.00,24.7458076,0.0000830525
09:41:02.249 > 141,2.4310524,0.6914619,0.00,24.7507267,0.0000843706
09:41:02.251 > 142,2.4317002,0.6929320,0.00,24.7568207,0.0000858407
09:41:02.254 > 143,2.4322531,0.6940433,0.00,24.7621746,0.0000869520
09:41:02.257 > 144,2.4329107,0.6956486,0.00,24.7682438,0.0000885573
09:41:02.259 > 145,2.4335175,0.6969630,0.00,24.7740173,0.0000898716
09:41:02.261 > 146,2.4340210,0.6982441,0.00,24.7786121,0.0000911528
09:41:02.264 > 147,2.4347026,0.6997104,0.00,24.7851105,0.0000926191
09:41:02.267 > 148,2.4353313,0.7014859,0.00,24.7906609,0.0000943946
09:41:02.269 > 149,2.4359612,0.7027956,0.00,24.7967148,0.0000957043
09:41:02.272 > 150,2.4365666,0.7046736,0.00,24.8018818,0.0000975823
09:41:02.274 > 151,2.4372017,0.7063794,0.00,24.8075809,0.0000992881
09:41:02.277 > 152,2.4377284,0.7080824,0.00,24.8120022,0.0001009911
09:41:02.280 > 153,2.4383426,0.7098271,0.00,24.8174133,0.0001027358
09:41:02.282 > 154,2.4390268,0.7117298,0.00,24.8234844,0.0001046385
09:41:02.284 > 155,2.4395564,0.7133627,0.00,24.8280144,0.0001062714
09:41:02.287 > 156,2.4401939,0.7155522,0.00,24.8332329,0.0001084608
09:41:02.290 > 157,2.4407265,0.7174124,0.00,24.8375607,0.0001103210
09:41:02.293 > 158,2.4413829,0.7194536,0.00,24.8431587,0.0001123623
09:41:02.295 > 159,2.4418800,0.7212066,0.00,24.8471794,0.0001141153
09:41:02.297 > 160,2.4426045,0.7236716,0.00,24.8531361,0.0001165803
09:41:02.300 > 161,2.4431751,0.7257062,0.00,24.8577271,0.0001186149
09:41:02.303 > 162,2.4438586,0.7281745,0.00,24.8631973,0.0001210832
09:41:02.305 > 163,2.4444487,0.7304678,0.00,24.8677483,0.0001233765
09:41:02.308 > 164,2.4449689,0.7330282,0.00,24.8711929,0.0001259369
09:41:02.310 > 165,2.4456453,0.7351540,0.00,24.8769379,0.0001280627
09:41:02.313 > 166,2.4463344,0.7380213,0.00,24.8820553,0.0001309299
09:41:02.315 > 167,2.4469895,0.7406102,0.00,24.8870621,0.0001335189
09:41:02.318 > 168,2.4476738,0.7430634,0.00,24.8925552,0.0001359721
09:41:02.321 > 169,2.4481707,0.7455757,0.00,24.8957767,0.0001384844
09:41:02.323 > 170,2.4488087,0.7485144,0.00,24.9002151,0.0001414231
09:41:02.325 > 171,2.4492993,0.7515024,0.00,24.9028625,0.0001444111
09:41:02.328 > 172,2.4499068,0.7542634,0.00,24.9071274,0.0001471721
09:41:02.330 > 173,2.4504836,0.7571470,0.00,24.9109020,0.0001500557
09:41:02.333 > 174,2.4511580,0.7602383,0.00,24.9156094,0.0001531470
09:41:02.336 > 175,2.4517741,0.7635723,0.00,24.9193745,0.0001564810
09:41:02.338 > 176,2.4524143,0.7667851,0.00,24.9235497,0.0001596938
09:41:02.341 > 177,2.4529269,0.7699620,0.00,24.9262600,0.0001628707
09:41:02.343 > 178,2.4536781,0.7731763,0.00,24.9317455,0.0001660850
09:41:02.346 > 179,2.4541819,0.7766773,0.00,24.9340076,0.0001695860
09:41:02.348 > 180,2.4548686,0.7805029,0.00,24.9380894,0.0001734116
09:41:02.351 > 181,2.4555109,0.7843528,0.00,24.9416218,0.0001772615
09:41:02.354 > 182,2.4560032,0.7879998,0.00,24.9435978,0.0001809085
09:41:02.356 > 183,2.4567623,0.7914152,0.00,24.9489632,0.0001843239
09:41:02.358 > 184,2.4572530,0.7952895,0.00,24.9506817,0.0001881981
09:41:02.361 > 185,2.4578846,0.7989756,0.00,24.9542599,0.0001918843
