19:39:41.298 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
19:39:41.298 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
19:39:57.177 > DEBUG (obtain_Vbd) -> Ejecutandose
19:39:57.181 > DEBUG (obtain_Vbd) -> logaritmo calculado
19:39:57.181 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.458076
19:39:57.182 > DEBUG (polarization_settling) → Channel 1
19:40:15.654 > DEBUG (obtain_Vbd) -> Ejecutandose
19:40:15.654 > DEBUG (obtain_Vbd) -> logaritmo calculado
19:40:15.654 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.458384
19:40:15.654 > DEBUG (polarization_settling) → Channel 2
19:40:48.224 > -------------------- DATOS OBTENIDOS --------------------
19:40:48.224 > ------------------ -------------------
19:40:48.224 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
19:40:48.580 > 138,2.4075379,0.6851540,0.00,24.4795856,0.0000785043
19:40:48.583 > 139,2.4080048,0.6862359,0.00,24.4839554,0.0000795861
19:40:48.585 > 140,2.4086082,0.6876274,0.00,24.4896107,0.0000809777
19:40:48.588 > 141,2.4092484,0.6885362,0.00,24.4962044,0.0000818865
19:40:48.590 > 142,2.4098411,0.6897336,0.00,24.5019360,0.0000830839
19:40:48.593 > 143,2.4105492,0.6910381,0.00,24.5089169,0.0000843884
19:40:48.595 > 144,2.4109740,0.6923324,0.00,24.5125694,0.0000856826
19:40:48.598 > 145,2.4118159,0.6937819,0.00,24.5209751,0.0000871322
19:40:48.600 > 146,2.4122696,0.6949928,0.00,24.5250530,0.0000883431
19:40:48.603 > 147,2.4128036,0.6962843,0.00,24.5299950,0.0000896345
19:40:48.605 > 148,2.4134879,0.6978231,0.00,24.5364494,0.0000911734
19:40:48.609 > 149,2.4141381,0.6991267,0.00,24.5427475,0.0000924770
19:40:48.610 > 150,2.4147868,0.7006389,0.00,24.5488110,0.0000939891
19:40:48.610 > 151,2.4153247,0.7022208,0.00,24.5534916,0.0000955710
19:40:48.616 > 152,2.4160550,0.7037072,0.00,24.5605450,0.0000970575
19:40:48.619 > 153,2.4164932,0.7054285,0.00,24.5639038,0.0000987787
19:40:48.621 > 154,2.4171886,0.7070389,0.00,24.5704155,0.0001003892
19:40:48.624 > 155,2.4178607,0.7087013,0.00,24.5765934,0.0001020515
19:40:48.626 > 156,2.4182901,0.7105525,0.00,24.5797138,0.0001039028
19:40:48.629 > 157,2.4189258,0.7122916,0.00,24.5853844,0.0001056418
19:40:48.632 > 158,2.4195175,0.7142603,0.00,24.5902958,0.0001076105
19:40:48.634 > 159,2.4200573,0.7159287,0.00,24.5949097,0.0001092789
19:40:48.637 > 160,2.4208066,0.7179891,0.00,24.6015816,0.0001113393
19:40:48.637 > 161,2.4214246,0.7200195,0.00,24.6067390,0.0001133698
19:40:48.642 > 162,2.4219615,0.7220728,0.00,24.6109142,0.0001154231
