09:11:43.216 > DEBUG (start_flash) -> Memoria flash iniciada correctamente.
09:11:43.216 > DEBUG (start_flash) -> Memoria flash_QSPI inicializada correctamente.
09:11:59.099 > DEBUG (obtain_Vbd) -> Ejecutandose
09:11:59.104 > DEBUG (obtain_Vbd) -> logaritmo calculado
09:11:59.104 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.442293
09:11:59.104 > DEBUG (polarization_settling) → Channel 1
09:12:17.889 > DEBUG (obtain_Vbd) -> Ejecutandose
09:12:17.892 > DEBUG (obtain_Vbd) -> logaritmo calculado
09:12:17.893 > DEBUG (obtain_Vbd) -> Vbd obtenido: 2.438220
09:12:17.895 > DEBUG (polarization_settling) → Channel 2
09:12:50.944 > -------------------- DATOS OBTENIDOS --------------------
09:12:50.944 > ------------------ -------------------
09:12:50.944 > i, Voltage, VCorriente, T, (V*12)-3.8-Ra*(VCorr-firstCurr1)/Rb, (VCorr-firstCurr1)/Rb
09:12:51.409 > 180,2.4149618,0.7586021,0.00,24.4895535,0.0001523892
09:12:51.411 > 181,2.4154642,0.7617233,0.00,24.4922009,0.0001555104
09:12:51.414 > 182,2.4161406,0.7652079,0.00,24.4965191,0.0001589950
09:12:51.417 > 183,2.4166462,0.7683114,0.00,24.4992218,0.0001620985
09:12:51.419 > 184,2.4173033,0.7721539,0.00,24.5029373,0.0001659409
09:12:51.421 > 185,2.4178724,0.7755318,0.00,24.5061035,0.0001693189
09:12:51.424 > 186,2.4185152,0.7793345,0.00,24.5096893,0.0001731216
09:12:51.427 > 187,2.4191382,0.7829767,0.00,24.5132103,0.0001767638
09:12:51.429 > 188,2.4196882,0.7863852,0.00,24.5161190,0.0001801723
09:12:51.432 > 189,2.4203651,0.7902594,0.00,24.5200329,0.0001840465
09:12:51.434 > 190,2.4209731,0.7941089,0.00,24.5231609,0.0001878960
09:12:51.437 > 191,2.4216537,0.7980776,0.00,24.5270214,0.0001918647
09:12:51.439 > 192,2.4222276,0.8025553,0.00,24.5290871,0.0001963423
09:12:51.442 > 193,2.4227600,0.8063355,0.00,24.5313950,0.0002001226
09:12:51.444 > 194,2.4234517,0.8107803,0.00,24.5348854,0.0002045674
09:12:51.447 > 195,2.4240901,0.8149381,0.00,24.5380478,0.0002087251
09:12:51.449 > 196,2.4247034,0.8192141,0.00,24.5407906,0.0002130012
09:12:51.452 > 197,2.4251988,0.8236941,0.00,24.5419292,0.0002174812
09:12:51.454 > 198,2.4258554,0.8280150,0.00,24.5451355,0.0002218021
09:12:51.457 > 199,2.4264312,0.8326124,0.00,24.5470982,0.0002263995
09:12:51.460 > 200,2.4272089,0.8373473,0.00,24.5512981,0.0002311344
09:12:51.462 > 201,2.4277637,0.8417655,0.00,24.5532017,0.0002355526
